,Close,High,Low,Open,Volume
2024-07-08,86323.74219,87508.96519,85829.89927,86817.58511,24035809
2024-07-09,86718.8125,87113.88682,85829.89529,86718.8125,21336201
2024-07-10,86718.8125,86916.34966,86027.43245,86521.27534,17813847
2024-07-11,86521.27344,87706.49636,85632.35624,87410.19063,24677608
2024-07-12,83360.67969,85039.74551,83064.37395,84842.20835,26344386
2024-07-15,85632.35938,86224.97086,83064.37628,83656.98776,25193080
2024-07-16,86620.04688,86916.35262,85632.36105,85829.89821,16166688
2024-07-17,85632.35938,86916.35092,85336.05363,86027.4337,18186490
2024-07-18,85829.89063,85829.89063,82768.06484,82768.06484,24721790
2024-07-19,83360.67969,85039.74551,83064.37395,84545.90262,18569122
2024-07-22,81977.92188,83854.52491,81582.84755,83360.682,18987560
2024-07-23,82866.83594,83656.98455,82372.99305,83163.14167,15766389
2024-07-24,80990.23438,82274.2259,80891.4658,81879.15158,16939083
2024-07-25,79409.9375,80002.54897,79113.63176,79409.9375,20323811
2024-07-26,79903.78125,80298.85557,79409.93835,79706.24409,14508334
2024-07-29,80200.08594,80990.23457,80101.31736,80595.16025,12797136
2024-07-30,80002.55469,80002.55469,79014.86883,79409.94317,13169636
2024-07-31,82866.83594,82866.83594,79903.77863,80200.08436,20744323
2024-08-01,82076.6875,85039.74481,82076.6875,84940.97623,20900338
2024-08-02,78619.78906,80397.62349,78521.02048,80002.54917,25800275
2024-08-05,70520.76563,75953.03749,69335.54267,75755.50033,54608790
2024-08-06,71607.21875,74372.73892,71409.68159,73977.66461,47295226
2024-08-07,73780.125,75064.11647,71903.52209,72101.05924,32710428
2024-08-08,72496.14063,72989.98354,71607.22337,72298.60346,28414729
2024-08-09,73780.125,74866.57932,73286.28213,74767.81074,16388222
2024-08-12,74570.28125,74965.35559,73878.90116,74273.9755,9839259
2024-08-13,75162.88281,75656.72567,74570.27138,75557.9571,10716261
2024-08-14,76249.34375,76841.95523,76051.80659,76446.88091,13246168
2024-08-16,79212.39844,79212.39844,77730.86979,78422.24982,22061478
2024-08-19,77335.79688,79113.63129,77039.49114,79113.63129,14146565
2024-08-20,77928.40625,78817.32343,77730.8691,78521.0177,10683836
2024-08-21,77335.79688,77632.10261,76841.95398,76940.72256,7805598
2024-08-22,77335.79688,77928.40835,76841.95398,77730.87119,8149101
2024-08-23,76743.17969,77434.55968,76545.64255,76743.17969,9420306
2024-08-26,75162.88281,77237.02281,75064.11424,77138.25424,15655938
2024-08-27,74866.57813,75557.95813,74669.04098,74767.80955,11130145
2024-08-28,75459.19531,75459.19531,74471.50951,74866.58383,9794514
2024-08-29,73088.75,73780.13007,72594.90709,72693.67568,16884479
2024-08-30,73385.05469,74076.43475,73187.51753,73483.82327,16358520
2024-09-02,73483.82031,73780.12604,72594.90313,73582.58889,12641376
2024-09-03,71607.21875,73385.05315,71607.21875,73187.51599,16314599
2024-09-04,69138,70224.45429,68940.46286,68940.46286,27366563
2024-09-05,68150.32031,70323.22908,68150.32031,69236.77469,25686769
2024-09-06,68051.55469,68841.70336,67162.63743,68249.09186,19022299
2024-09-09,66668.78906,67360.1691,65779.87187,66076.1776,23263298
2024-09-10,65384.79688,66471.2512,65187.25972,66174.94548,30651376
2024-09-11,64100.80859,64693.42008,63409.42853,64298.34575,35809707
2024-09-12,65483.57031,65779.87606,64397.1159,65187.26456,35884106
2024-09-13,63606.96875,64693.42319,63508.20016,64199.58026,25045135
2024-09-19,62322.97266,63606.96417,61434.05546,63211.88986,49402713
2024-09-20,62224.20703,63903.27294,62224.20703,63014.35569,32746056
2024-09-23,61829.12891,62718.04609,61434.0546,61532.82318,28542376
2024-09-24,62421.74219,62619.27935,61631.59355,62026.66787,26957500
2024-09-25,61434.05859,63409.43025,61434.05859,63014.35592,28652438
2024-09-26,63903.26953,64100.80669,62915.58376,63113.12091,37566015
2024-09-27,63765.21094,64957.08404,63765.21094,64261.82473,28433030
2024-09-30,61083.49609,63864.53331,61083.49609,63765.21056,32694163
2024-10-02,60884.85156,61480.78812,59494.33293,60090.26949,28473536
2024-10-04,60189.59375,61282.14413,60090.27099,60586.8848,24247578
2024-10-07,60586.88281,61480.78764,59097.04143,59792.30074,35066533
2024-10-08,59891.625,60586.88433,59494.33396,59593.65672,27411786
2024-10-10,58501.10547,59792.30134,58501.10547,59692.97859,45262214
2024-10-11,58898.39844,59692.98054,58600.43015,58699.75291,29623969
2024-10-14,58898.39844,60785.53093,58997.7212,59097.04396,20886249
2024-10-15,60586.88281,60984.17385,59692.97798,60686.20557,22715239
2024-10-16,59097.04297,59593.65678,58799.07468,58997.72021,23303268
2024-10-17,59295.6875,59692.97854,58699.75094,58997.71922,23372873
2024-10-18,58799.07422,59692.97906,58699.75146,59494.33354,14420260
2024-10-21,58600.42969,59196.36626,58103.81588,58600.42969,18514905
2024-10-22,57309.23438,58501.10753,57309.23438,58401.78477,27582527
2024-10-23,58699.75,59593.65482,56713.29484,57110.58587,27300780
2024-10-24,56216.68359,58103.81608,56216.68359,57805.84779,31499922
2024-10-25,55521.42188,56514.64946,55422.09912,55620.74463,25829315
2024-10-28,57706.52344,58103.81448,55322.7772,55322.7772,27775009
2024-10-29,59196.36328,59196.36328,56911.93987,57607.19917,28369314
2024-10-30,58699.75,59395.00931,58203.13621,58699.75,19838511
2024-10-31,58799.07422,60785.52943,57905.16937,58103.8149,35809196
2024-11-01,57905.16797,59196.36382,57706.52245,58600.42728,19083180
2024-11-04,58302.46094,58997.72027,58004.49265,58203.13818,15586947
